,id,date,title,content
3875,wa*******,2018.06.30,지도 보는 버튼이랑 내위치보기 버튼좀 만들어요 ㅡㅡ,반납화면 뜨거나반납시간 초과되면왜 자꾸 그 화면밖에 안보여주는건데요?근처 반납할 대여소좀 찾자고요 ㅡㅡ기본 버튼란엔 별 쓸데없는거만 박아두고한참 해매다가 따릉이기본 아이콘이나한영전환 눌러서 겨우 지도버튼 찾고있는데아니 그걸 내가 어떻게알아요??어플만들때 디자이너도 안쓰셨어요?이런식으로 대여시간늘려서 초과요금 받는건가 어플돌리면서 열 다받네진짜
3876,Ru*********,2018.06.30,바구니와 안장높이,따릉이를 사랑하는 서울시민입니다바구니를 사용하시는분이 50%미만인듯합니다전체 자전거 10~20%정도는 탈거해도 좋을듯합니다.안장높이가 너무낮아서 불편합니다 안장높은거 조금만 더 늘려주세요~ 간혹 높은것들이 있더라고요.암튼 넘 잘 사용중입니다
3877,ky*****,2018.06.30,맵이 엉망이야요,맵이 엉망이야요맵이 움지이지도 않아요자전거 거치대도 안보이구요
3878,kt******,2018.06.30,엉망앱 도데체 언제 개선?,IT 강국이라는 한국에서 그리고 대한민국 인구의 1/4이 사는 서울에서 이런 앱을 만들었다는게 정말 대단합니다.어쩌면 이렇게 고객의 사용편리성을 확실하게 만들 수 있었는지 심심한 경의를 표합니다.따릉이 운염팀에 계신 모든 분들 정말 장하십니다.앱개선에 대한 시민들 요청이 많은데 앱변경 안할거다 거다거나 아니면 언제까지 어떻게 개선할거다라고 답변을 하시던지 아니면 공지사항에 공지를 하시던지하셔야 되지 않나요?시민의견수렴은 의사결정 못하고 감히 보고 못하는 운영팀의 말단직원만 보고 의사결정이 가능한 저기 위에 계신 분은 아예 안보나요?
3879,sa*****,2018.06.30,도대체 왜 업데이트를 한건지?,이거 어플 납품회사는 어떤놈들이여 대체..만들어놓으면 담당공무원은 사용테스트는 안해보고 점검도 안합니까? 사용해보니 좋아보여 이대로 방치하는겁니까? 앱관련 문의글도 잔뜩있는데 전부 대기중이구만..일들 안하는거요?결제말고는 되는기능이 없네 아예..정신들좀 차리시요 쩜..ㅉㅉ
3880,ch******,2018.06.30,서울 촬영소사거리 대여소설치,서울 촬영소 사거리 근방에도 대여소 설치했습 좋겠습니다. 꼭 부탁드립니다 ~^^
3881,my******,2018.06.30,거치대 설치해주세요,고려대 인근 동대문구 제기동 거치대 설치 건의입니다.여러 사람들이 건의를 하는대도 상황은 하나도 개선되지를 않네요?설치할 곳이 없지 않습니다.안암사거리 기업은행 대각선 맞은편 제기동 성당 앞 공터안되면 방앗다리 공원에라도 설치해주세요.
3882,mi*****,2018.06.29,더럽게 어려위졌네,개편되면 더 편해져야지 이전보다 사용하기가 더 어려워 지면 어디 쓰겠어요?  전엔 지역을 선택하면  어디어디 대여소 워치가 보였는데 지금 그건 어디에 있는지도 모르겠고.  사용설명서라도 해주던가.  이거 환불가능한가요?
3883,st****,2018.06.29,연결반납 자전거 시용 방법,거치대에 있는 모든 자전거가 연결반납으로 연결되어 있으면 어떨게 자전거를 빌리나요?
3884,kt******,2018.06.29,spb-15798 체인불량,패달을 돌릴 때 마다 체인에서 지륵지륵 소리가 납니다.
3885,gk**********,2018.06.29,반납 오류,반납을 하고 문자가안와서 고장신고도했습니다 시간도 준수했는데 아직까지 반납이 안됐다고하네요
3886,mo*********,2018.06.29,앱 첫화면에 데이터 몽창 먹는 지도좀 지우라고. 첫화면은 즐겨찾기랑 큐알만 큼직하게 있음 된다고 시벌럼들아. 클릭하기 좋게 화면 4등분해서 즐겨찾기 큐알 지도 기타 이리하면 된다고 허벌럼들아. 이거 글 확인 안 하지 니네? 어? 앱 개판쳐서 개발자에 돈 사기당했으면 알려줄 때 AS라도 받으라고. 어?,어?
3887,mo*********,2018.06.29,모바일앱이 새로 출시됐다고 해서 드디어 탑급 쓰레기앱 바꿨나보다 했는데 이게 바뀐 건가보네. 여 보소 운영자요. 모바일 모릅니까 모바일. 파리 대가리만한 크기로 글씨 써놓고 폰에 나오게 한다고 그게 모바일용이 아니요. 나 참 답답하네. 이거 써보기는 합니까 납품받는 인간들요. 느그는 자전거 안 타요? 앱 안 써봐요?,앱 개판친 것 좀 원래대로 좀
3888,in****,2018.06.29,캐시비 교통카드는 왜 등록이 안되나요?,120번 전화문의 해보니 티머니 아니면...신용카드(교통카드기능포함) 두가지만 된다고하는데....케시비를 주로 사용하는데 왜 등록이 안되는걸까요??사용할수있게 해주세요..캐시비라서 환승포인트도 못받겠군요 ㅠㅠ
3889,ki****,2018.06.29,도봉산역 창포원앞 설치 건의합니다.,도봉산역 광역환승센터는 역과 거리가 멀어 불편합니다.창포원 공원쪽이 이용수요도 있고 역과 가까우니 설치 건의합니다
3890,sh****,2018.06.29,정말 불편하네요,제가 쓰는 모든 앱 통틀어 가장 불편하고 관리안되네요
3891,rs*****,2018.06.29,어플바뀌고 오류가 자주나요,빌리는데 20분씩 걸려요...시스템이 안정되지 않은건가요?.물방울이 안뜨는데 저번처럼 쉽게 빌리게 해주세요.... 빌리려다가 지치네요
3892,dn****,2018.06.29,따릉이 알림톡 맞춤법 오류,알림톡 서비스로 편리함을 누리고 있습니다!다만 안내사항 중 ‘대여가 안되요’ 부분에 맞춤법 오류가 시정되었으면 해서 건의합니다. ‘안돼요’로 수정해주세요..
3893,su*******,2018.06.29,수색역에 대여소 설치해주세요~,수색역은 교통오지오 자전거대여소가 있으면 좋겠습니다~
3894,sa******,2018.06.29,4호선 명동역 설치요청,근처 신세계백화점 앞에 있긴한데 너무 멀리있습니다명동역에 대여소 설치고려좀 해주세요
3895,oh******,2018.06.29,남은시간 어떻게 활용해야,일일권 1시간 을 30분만 사용하고 반납한경우나머지 30분 추가로 사용 대여 가능한가요아니면 환불해주나요
3896,gr******,2018.06.29,답십리1동 청계한신휴플러스 앞 대여소 설치 요청,"신답 사거리쪽에 대여소가 있으나 항상 자전거가 부족하고 동대문구청 방향으로 이용하고 싶을 때는 거리가 애매합니다. 신답 극동 아파트와, 청계한신휴플러스 이렇게 이미 2개의 아파트 단지가 있고 추가로 힐스테이트 청계아파트 입주가 곧 시작되어 수요가 많을것으로 생각 됩니다. 이에 대여소 설치를 요청드립니다."
3897,un****,2018.06.29,밑에 글 난향동 대여소,난향동 2127 대여소에 거릐 항상 자전거가 비어있음. 2127대여소를 확충해주시든가 근처에 신설해주시든가 하세요.
3898,un****,2018.06.29,관악구 난향동 대여소 설치해주세요,난향동 일대 인구밀도가 높은데 대여소가 하나 뿐이라 거치된 자전거 없을 때가 잦아요. 주변에 10대 쯤 거치하는 대여소 두 군데는 더 신설해야겠어요. 조속히 실행해주세요.
3899,su*******,2018.06.29,율현동 율현공원 대여소 설치해주세요,"율현공원 규모가 상당하지만 버스도 안들어 옵니다.하지만 가족들과 함께 갑니다.가고 올때마다 느끼는거지만 여긴 대여소가 최소2개는 있어야 겠다라는 생각을 매번합니다.서울숲같은경우에는 대여소가 무려4곳이 있습니다공원 연면적인 비슷하지 않을까 싶습니다.그리고 교통이 잘 되있음에도 그리 많습니다.하지만 율현공원은 대중교통도, 따릉이도 전무 합니다 ㅜㅜ율현공원 동쪽, 서쪽으로 공원이 분리되어 있습니다.최소 1개씩은 필요 합니다.설치해주세요~"
3900,gu*******,2018.06.29,대여소 물방울 언제 보이나요?,Gps위치에도 하나도안보이고 이게뭔지 모르겠네요언제 완성되나요? 이전껀 위치나 대여율현황이 잘나타났었는데 빨리 개선바랍니다
3901,Se******,2018.06.28,즐겨찾기 등록,모바일에서 즐겨찾기 등록 화면이  6개까지만 보이고 아래로 넘어가지가 않아서 불편합니다.빠른 시정 조치 요청합니다
3902,ha******,2018.06.28,"앱 개편하고 완전먹통, 불편.","이전 앱에서는 바로바로 대여쉽게했는데.. 앱 개편되고나서  지도에 대여소 잘뜨지도 않고,대여번호 입력해도 뜨지도 않고.ㅠ 앱 이따구로  왜바꾼건가요??최신폰인데..    대여하는데  5분 이상접속해야하고..   답답하네~~~"
3903,do****,2018.06.28,앱 개편 후 지도가 먹통이네요.,수고 많으십니다.앱 개편 후 처음 들어왔는데디자인은 좀 나아졌지만 서비스가 불안정 한 듯 합니다일단 지도에 대여소 표시 안되고요확대 축소 시 화면에 반영되는 시간이 엄청 오래걸립니다맵 부분만 먹통 되는것 같고요다른 메뉴는 정상 작동됩니다 참고로 스마트폰 모델은 lg v30 입니다.계시판 보니 저만 그런건 아닌것 같군요빠른 시일내에 정상화 되었으면 좋겠네요그럼 수고하세요~
3904,gh*****,2018.06.28,아이폰 거치대선택,"아이폰은 앱을 깔수가 없는데, 네이버지도로 바뀌고 가치대 초록색 표시가 안떠요. 홈페이지 바뀌거 더 안좋아진 느낌인데, 자전거이용을 못하고있어요. 봄 바꿔주세요."
3905,su*******,2018.06.28,거치소선택이 안되요,이용권을 구매하고 거치소를 찾는과정에서 지도만뜨고 물방울이 안떠요...
3906,ky*****,2018.06.28,15일부터 앱 변경 후 사용 불가의 건,"15일 이후 앱 변경 후 신청불가 장애가 있어 사용을 못 하고 있습니다! 지도로 보여지는 화면에서 물방울을 선택하라는데, 물방울이 보이질 않습니다. 대여소를 선택해도 상황은 같습니다.이 부분 해결을 부탁 드리며, 미사용에 대한 기간을 보상 부탁 드립니다. 보상 방법으로 미사용 기간동안 연장이 좋을 것 같습니다.참고사항으로 물방울이 안 보이는 부분은 화면 캡쳐 해 두었습니다."
3907,we******,2018.06.28,경희대학교앞에 대여소 만들어주세요~!,경희대학교 근처에는 대여소들은 정문과 거리가 너무 멉니다ㅠㅠ 따릉이타고 등하교 하고싶은데 자전거에서 내린 이후에 거리가 너무 멀어서 이용을 안하게되네요... 이용하는 학생들이 많을것 같습니다! 설치 건의합니다!
3908,hs****,2018.06.28,20분째 예약중?,3518  대여소 자전거 남은 한 대20분째 예약 중이네요 어플이 이상한건가요?아님 어떤 정신 나간 새끼가 계속 예약걸어놓고 있는건가요?               예약도 한 번 하고 안 찾아가면못하게 해주세요
3909,ch*******,2018.06.28,어플에 지도를 빼주세죠. 확대만 하면 먹통이 됩니다.,"앱이 개편되고 나서 딱하나만 사용합니다.QrCode로 대여하기..나머지는 작동 불능입니다.지도 확대하면 바로 다운되어 버립니다.가끔 남은 자전거가 있는지 확인할 수 없어서 허탕을 치더라도 현재로서는 무조건 대여소로 가서, QrCode를 이용하는 방법 밖에는 없습니다.제발 예전으로 돌려주거나, 저처럼 지도를 이용할 때 먹통이 되는 문제를 해결해주세요."
3910,go******,2018.06.28,역삼1동 주민센터 앞에 대여소 설치 건의,"역삼1동 주민센터, 강남역에 대여소 설치 부탁합니다"
3911,20****,2018.06.28,도봉구 따릉이 대여소를 늘려주세요,도봉구 창2동과 창3동에는 따릉이 대여소가 하나도 없습니다.창2동옆에는 우이천이 있기때문에 따릉이를 대여한다면 많은 사람이 탈 것 입니다. 설치해주세요
3912,wo*****,2018.06.28,두가지 아이디어 제안,"이번에 앱이 개선되고 대여소 검색이 빨라져서 정말 좋습니다.추가적으로 다음의 아이디어를 제안합니다.1. 앱 로그인 아이콘 확대 : 이전 앱은 로그인 아이콘이 컸습니다. 그래서 접속이 편리했는데, 업데이트 후 너무 작아져서 두번 세번을 누를 때가 있습니다.2. 물방울  : 이용자가 거치대별로 대여 가능 자전거 현황을 파악할 때, 색상 보다는 대여 가능한 자전거 대수가 표시되는 것이 더욱 직관적입니다.이상입니다."
3913,sk*****,2018.06.28,자전거 대여후 연결 반납하였으나 반납 카톡이나 문자는 오지 않고 앱에서는 아직 대여중,"자전거번호 : SPB-17256빌린대여소 : 2018-06-28 08:30분쯤 508. 성수아카데미타워 앞반납대여소 : 2018-06-28 08:40분쯤 563. 성동세무서 건너편반납했는데 반납톡, 문자 안오네요.그리고 앱에서는 아직도 대여중이라고 나오구요.확인후 조치바랍니다."
