,name,date,score,comment
431,김민영,15/05/2019,5, 무엇보다 킥보드가 많이 있어 이용하기 편리했고 시작과 종료후 결제도 쉽고 빠르게 처리되어 좋습니다.
443,Joo Young Lee,15/05/2019,5, 아직 아쉬운 점도 있지만 편하게 잘 이용하고 있습니다. 앞으로도 기대합니다
461,Ji eun Kang,15/05/2019,5, 편리하다 덕분에 이동시간이 확 줄었다. 다만 좀 위험해서 관련 기준을 만들어야할 듯
462,SeoHyeon Yu,15/05/2019,5, 너무 편리하고 잘 이용하고있어요 근데 가끔 킥고잉이 있다고 나와있는 위치에갔는데 없는경우가 있었어요~
493,Dooho Lee,15/05/2019,5, 가까운거리를 간편하고 재밌게 다닐수있게 해주는 아주 좋은 어플이라 생각합니다!
511,An Joongyeop,15/05/2019,5, 유저베이스로 너무 사용이 편리함. 사용가능 지역만 점차 확장되면 더없이 좋은 이동수단으로 거듭 날듯
528,오유진,15/05/2019,5, 생각보다 너무 쉽고 어디에서나 길가다 보이면 쓸 수 있어서 단거리 급하게 갈때 아주 유용합니다!!
541,ㅇㅈㅇ,15/05/2019,5, 개인 전동킥보드 사용중이고 가끔 킥고잉 애용하고 있습니다~킥보드 구매 전에 있엇다면 더 자주 썻을텐데 아쉽네요ㅎ
543,Kㅌ,15/05/2019,5, 편하고 좋네요 ㅡ 서비스가 가능한 지역이라 경험해봤는데 가능한 지역이 더 많이 늘어났으면 하네요
554,정원재,15/05/2019,5, 간편하고 깔끔한 사용법으로 요즘 대중교통 이용하기 전에 유용하게 잘 사용중 입니다
574,박구,15/05/2019,5, 금방금방 빌릴 수 있어서 편리해요! 통학하면서 잘 이용하고 있습니다
594,이영복,15/05/2019,5, 다른 킥보드에 비해 배터리도 많고 무엇보다 많이 분포해 있어서 너무 좋고 편해요!
597,김종욱,15/05/2019,5, 아침마다 즐거운 라이딩을 하고 있습니다. 퇴근때는 없어서 못탐. ㅠㅠ
604,정영민,15/05/2019,5, 집 가는 길에 자주 이용하고 있어요 대여 킥보드 중에 제일 좋은것 같아요!
608,kangwon seo,15/05/2019,5, 너무편리합니다~~! 사용시간만 좀더 늘어남 좋을것같아요
621,윤정호,15/05/2019,5, 이용하기도 쉽고 간편한 이동수단입니다~ 자주 애용하고 있습니다ㅎㅎ
635,YD K,15/05/2019,5, 처음 이용은 좀 낯설지만 한번 이용해보면 재밌고 편하네요 조금 안전이 염려되긴 합니다만 추천합니다
647,BlinK,15/05/2019,5, 편리합니다! 더 많은 곳에서 킥고잉을 볼 수 있었으면 좋겠네요
650,Caien Lee,15/05/2019,5, 출근시 지하철 근처 cu에 있을때 가끔 사용합니다. 회사까지 금방가니까 좋네요.ㅎ
651,JAY KIM,15/05/2019,5, 다른데보다 네비로 찾기 쉬움 베터리 관리 도 잘되어있어서 급할때 빠른시간안에 찾아서 타기 편함
666,JEAHEE SEO,15/05/2019,5, 너무좋아요 오늘 처럼 갑자기 버스 파업이라도 하는날에는 정말 유용합니다♥
675,이강산,15/05/2019,5, 걷기 힘들때나 급할때 이용하기 너무 간편하고 걸어가면 먼거리를 단숨에가니 너무 좋아요ㅎ
690,ss k,15/05/2019,5, 오늘 처음 이용했는데 신세계네요. 안전운전 하세요
693,Seungri Kim,15/05/2019,5, 지하철역부터 회사까지 거리가 꽤 되는데 아주 잘 이용하고 있어요
696,이해물,15/05/2019,5, 구매를 고려했는데 따로 구매하지 않고 킥보드 이용할 수 있어서 좋았음
697,jin Alex,15/05/2019,5, 출근시간에 타고다니는데 너무 재밌습니다 기동도편리해요~!
706,김민규,15/05/2019,5, 다른앱보다 쓰기 좋아요 이건 킥보드 성능문제가 아님... 서비스 수준이 높아요
715,Jaeeun Lee,15/05/2019,5, 출퇴근길에 편하게 이용중입니다 쿠폰 많이 뿌리니까 지금 가입하세요~!
718,구슬아,15/05/2019,5, 항상잘타고있어요! 탈수있는 구간이 늘어나면 좋을것같아요
719,김난로,15/05/2019,5, 금액에 대한 고민을 조그만 더해본다면 더할 나위 없는 최고의 이동수단
746,인기인기 튜브[popularity Tube],15/05/2019,5, 모터가 좋아서 잘 나가네요 다만 킥고잉 대수를 늘려주시면 더좋겠어요 자주이용하게
764,박성민,15/05/2019,5, 킥고잉 출퇴근용으로 아주잘이용중입니다^-^ 앞으로 많은이벤트했으면좋겠네요
777,이동주,15/05/2019,5, 너무 편하네요 속도가 가끔 감당안될때가 있지만 적응되니 안전운전할수 있어요
779,김유린,15/05/2019,5, 짧은 거리 이동하는데 유용하게 쓰고 있어요~
789,김한승,15/05/2019,5, 요즘 킥고잉 말고도 많이 나오는데 그래도 단연 킥고잉이 사용하기가 편하네요^^
803,박태웅,15/05/2019,5, 여러 유사애플이 있지만 킥고잉이 제일 시스템을 잘구축해놓은것 같아요ㅎㅎ
820,dPwls wjs,15/05/2019,5, 편리하고 시간도 단축되고 정말 좋아요!!<U+0001F44D>
836,김진만,15/05/2019,5, 가까운거리갈때 택시잡기도모하고 주차장 찾기도모하고 아주 편리합니다
846,오인국,15/05/2019,5, 좋아요~ 다만 출근시간 선릉역쪽에 많이있으면 좋겠습니다 ㅜㅜ
904,이No,15/05/2019,5, 킥고잉 정말 편하고 좋내요 출근할때마다 타고다닙니다.
912,김태랑,15/05/2019,5, 와 이제야 알았나 싶네요 너무 좋습니다 개발자님 쵝오!!!!
913,김규연,15/05/2019,5, 짧은 거리를 효율적으로 다니기 좋아요!
917,채수봉,15/05/2019,5, 잘사용하고 있습니다 출퇴근길에 유용합니다
919,Ru Hai,15/05/2019,5, 출근길 버스가 자주 안와서 킥보드 타고 다니는데 넘 재밌고 빨라서 좋아요
930,Chiyoun Ahn,15/05/2019,5, 편하고 재밌어요. 자주이용할게요!
946,히어로즈,15/05/2019,5, 간편하게 빌릴 수 있어서 너무 좋았습니다
970,Minseok Choi,15/05/2019,5, 여름이 다가오니 이제 킥고잉은 필수가 됐습니다 ㅋㅋ
1002,사케이자카야,15/05/2019,5, 회사 애매하게 지각할거같을때 자주써요!! 핵꿀
1015,조장현,15/05/2019,5, 단거리 이용하기 좋음 이벤트가 있어서 저렴하게 이용중
1017,이상훈,15/05/2019,5, 새로운 경험입니다. 한번 도전해 보세요
1024,김명훈,15/05/2019,5, 아주 만족하게 이용하고있습니다.
1031,배상조,15/05/2019,5, 한번등록만하면이용하고반납할때너무너무편하다
1034,삔잉긴,15/05/2019,5, 축지법이라니...참신그자체 많이 이용할께요!
1042,박남규,15/05/2019,5, 아주 잘 타고 있어요 퀵보드도 여러군데 많고 최고예요
1054,Jaehyun Lee,15/05/2019,5, 오늘 처음타봤는데 편하고 좋네요!
1061,황현호,15/05/2019,5, 합정에서 홍대가는데 훨씬 빨라졌어요ㅠㅠ 은혜롭다
1069,김현규,15/05/2019,5, 단거리 이동에 너무 편리하고 좋습니더^^
1080,최재연,15/05/2019,5, 지각 각일때 완전 유용하게 사용중이네요ㅎㅎ 최고
1082,Jacob Aiden Son,15/05/2019,5, 제한시간이 아쉽지만 좋음 빨리 집앞에도 생겼으면
1106,이동현,15/05/2019,5, 정말 편하게 이용하고있습니다
1107,김용원,15/05/2019,5, 빠른이동에 좋아요 더 늘려주세요~
1114,강우현,15/05/2019,5, 간편하게 사용할수 있습니다 이벤트 많구요
1130,YOUNG DO SONG,15/05/2019,5, 편리하게 잘 쓰고잇습니다.
1132,김지호,15/05/2019,5, 덕분에 등교가 빨라졌어요!!<U+2764><U+0001F970>
1143,조영곤,15/05/2019,5, 시간에 좇길때 요긴하게 쓰입니다.
1149,이정훈,15/05/2019,5, 택시 기본요금 거리는 비싼 택시말고 킥고잉이 이득
1154,wutang forever,15/05/2019,5, 동네 돌아다닐때 완전 편함! 강추
1159,박혜미,15/05/2019,5, 애매한출근거리 타고다니기에 좋아요~
1170,donghwan lim,15/05/2019,5, 출퇴근길이 더 윤택하여짐 ㅎㅎㅎㅎ
1175,시골사람,15/05/2019,5, 공유바이크의 세상 널리널리 퍼지길!!!
1194,강성호,15/05/2019,5, 엄청 간편하고 좋습니다!
1196,스캇킴,15/05/2019,5, 넘 잼나요~~~ 찾기두쉽구요
1201,신동준,15/05/2019,5, 아직이용전인데 잼있을듯합니다
1208,Jung Hoon Lee,15/05/2019,5, 아주 편리 함 그런데 관리 어떻게 할지는 궁금
1211,돼장님 부하,15/05/2019,5, 학원갈때 그냥 친구들이랑 놀때 다 좋음
1254,JH A,15/05/2019,5, 편리합니다 비싼감이 있지만
1258,채쑤,15/05/2019,5, 이렇게 좋은 서비스가+_+
1259,임호균,15/05/2019,5, 급할때 사용하기 좋아요
1267,Taehoon Kim,15/05/2019,5, 간편하고 쉽게 사용가능 !
1278,Hyeon Jae Joo,15/05/2019,5, 점심시간에 헬스장 다녀올때 개꾸르
1288,한의석,15/05/2019,5, 편리하고 재밌습니다.
1305,마크,15/05/2019,5, 너무 편리하고 좋아요 !!
1307,김다온,15/05/2019,5, 짧은 거리 빠르게 가기 좋아요!
1312,원지호,15/05/2019,5, 완전 편하고 재밌게 타고 있습니다
1316,임주지호아범,15/05/2019,5, 좋아요 좀더 확대했으면 좋겠어요
1328,eung joo seo,15/05/2019,5, 킥고잉 덕분에 편한 출근길이 되었어요
1329,뿅뿅뿅,15/05/2019,5, 너무 좋고 편해요 진짜 짱입니다
1342,Woo Chang Yoon,15/05/2019,5, 가까운 거리 갈 때 빠르고 편해요 <U+0001F601>
1352,Jeong-Ho Yu,15/05/2019,5, 킥보드 앱 중엔 제일 좋아요!
1355,Sungwoo kang,15/05/2019,5, 정말 편안하고 좋아요
1356,SangMi Kim,15/05/2019,5, 아직사용안했지만 잘쓸께요
1377,파크브라이안,15/05/2019,5, 아주 잘 만들었어요
1387,Yu Jeong Lee,15/05/2019,5, 킥고잉 간편해서 이용하기 쉬워요
1399,Andrew Lee,15/05/2019,5, 너무 편리하고 좋아요.
1406,최예은,15/05/2019,5, 개빠르고 좋아요 재미도있음
1417,김다혜,15/05/2019,5, 너무 재밌아야 ㅜㅜ 개꿀띠 ㅜㅜㅜ
1477,말포이,15/05/2019,5, 너무좋아요 관리도잘되구
1486,Joon Young Moon,15/05/2019,5, 가끔 지피에스 오류나는거빼고 조아여
1500,용근,15/05/2019,5, 출근길에 좋습니다
1518,최낙일,15/05/2019,5, 느므느므 편하고 좋다
1534,주니파파야,15/05/2019,5, 더워죽겠는데 킥고잉짱
1544,희희,15/05/2019,5, 출퇴근 길이 즐거워요
1547,Yeseo Lee,15/05/2019,5, 너무좋아요 ♡
1551,이재선,15/05/2019,5, 킥고잉 안타봤으면 인생 절반 손해
1554,Jm Kang,15/05/2019,5, 정말편해요!!!
1565,권민,15/05/2019,5, 너무너무편해요
1571,박혜인,15/05/2019,5, 너무 편해요!
1577,의와,15/05/2019,5, 유용합니다 킥고잉!
1578,최윤정,15/05/2019,5, 편리하구 좋습니다
1589,이재권,15/05/2019,5, 완전편하고좋네요
1615,정상문,15/05/2019,5, 편하고 좋아요
1618,sunhyun kwon,15/05/2019,5, 편하고 좋아요
1626,이현종,15/05/2019,5, 너무좋아요
1634,이재복,15/05/2019,5, 빠르고좋아요
1642,Suin CHOI,15/05/2019,5, 킥고잉 체고에여 ㅣㅎㅍ
1701,초이진영,15/05/2019,5, 킥고잉 덕에 출근길이 편해졌어요!
1730,정찬,15/05/2019,5, 너무 좋아요! 차타고 가기엔 너무 가깝고 걷기엔 다소 힘든 거리에 최고예요! 출퇴근 자주 이용하고 있어요! 불편신고나 의견 보내면 이틀이나 삼일만에 답장도 오고 친절해요! 고마워요 킥고잉!<U+0001F917>
1740,코미디언 길달심 Dhalsim Kil,15/05/2019,5, 개편해요 티눈 있어서 걷기 빡센데
1747,박도현,15/05/2019,5, 아침에 정말 잘 쓰고 있습니다~ 대중교통 이용하기 애매한 거리 문제는 킥고잉으로 해결하고 있네요ㅋㅋ 다만 퇴근길에는 킥고잉 찾기가 너무 어려워서 아쉬운 점이 있네요 앞으로 더 개선되길 바랍니다
1802,정슈,15/05/2019,5, 재밌고 유익한 경험을 선사해줍니다!
1803,차재혁,15/05/2019,5, 쿠폰을 자주줘서 너무 좋습니다 속도도 빠르구요
1819,김만지,15/05/2019,5, 반납이 편리하고 에러가 안 뜸
1826,종합부동산세,15/05/2019,5, 좋네요! 간편하고!
1979,양정현,15/05/2019,5, 택시타거나 버스터기 애매한 거리 킥고잉타고다니나까 너무편해요
1983,Hanmin Kim,15/05/2019,5, 집에서 역까지 이동하는데 제일 편한거 같습니다.
1990,Jihoon song,15/05/2019,5, 넘 재밌어요 ㅎㅎ
2023,서희원,15/05/2019,5, 재밌어요
2026,김태양,15/05/2019,5, 개꿀
2032,Google 사용자,15/05/2019,5, 재밌음
2036,이상훈,15/05/2019,5, 재밋어요
2041,서영민,15/05/2019,5, 짱짱!
2065,enoch shin,15/05/2019,5, 대박편리
2095,이승준,15/05/2019,5, 좋음
2096,혀언주운,15/05/2019,5, 굳굳
2100,김남현,15/05/2019,5, 굿
2102,서보경,15/05/2019,5, 굿
2103,hongjae moon,15/05/2019,5, 좋음
2108,방성철,15/05/2019,5, 조아요
2115,김재환,15/05/2019,5, 조아요
2117,타란튤라,15/05/2019,5, 굿
2121,Sane Q Lee,15/05/2019,5, 좋아요
2125,김경호,15/05/2019,5, 좋아요
2127,윤호성,15/05/2019,5, 굳~~~~~~
2154,Yco Rulz,15/05/2019,5, 타기 재밋습니다
1757,tra ha,16/05/2019,1, 잠실지역은 서비스지역이 너무 좁음. 호수쪽에만 배치되있는데 사람이 많아서 달리질못하고 사람 피하느라 걸어가는게 빠를때도 있음;
60,조현준,16/05/2019,2, 요즘 어찌된일인지 기기가 운행중 잠금모드로 바뀌는 경우가 빈번하고 파손된 킥고잉이 정말 많이 있네요 또한 얼마전 기기 오작동으로 조금 피해를 봤는데 아직보험처리가 불가능하다고 말하고 터무니 없는 보상을 해주고는 배째라는 듯한 CS담당자의 태도가 매우 마음에 들지 않았습니다. 또한 요즘 서버도 자주 불안정하여 접속도 잘 되지 않고 반납을 눌러도 반납이 되지도 않아 결제를 더 하게되는 경우도 빈번합니다. 그럼에도 불구하고 1점이 아닌 2점을 주는 이유는 최근에 나온 고고씽이나 씽씽에 비해 체계적일 뿐만아니라 기기도 많고 기기위 퀄리티가...전체 리뷰요즘 어찌된일인지 기기가 운행중 잠금모드로 바뀌는 경우가 빈번하고 파손된 킥고잉이 정말 많이 있네요 또한 얼마전 기기 오작동으로 조금 피해를 봤는데 아직보험처리가 불가능하다고 말하고 터무니 없는 보상을 해주고는 배째라는 듯한 CS담당자의 태도가 매우 마음에 들지 않았습니다. 또한 요즘 서버도 자주 불안정하여 접속도 잘 되지 않고 반납을 눌러도 반납이 되지도 않아 결제를 더 하게되는 경우도 빈번합니다. 그럼에도 불구하고 1점이 아닌 2점을 주는 이유는 최근에 나온 고고씽이나 씽씽에 비해 체계적일 뿐만아니라 기기도 많고 기기위 퀄리티가 높다고 느꼈기 때문입니다. 이러한 불편한점 빠르게 보완 부탁드립니다.
2027,김수빈,16/05/2019,2, 조음
271,김선택,16/05/2019,3," 괜찮은데. 기본 5분에 1,000원를 내야합니다. 1분당 사용할 수 있게 해줬으면 좋겠습니다."
623,전현준,16/05/2019,3, 2대 이상 함께 있는 곳이 거의 없어 지인이랑 같이 타기 어려움
865,Jina Han,16/05/2019,3, 가끔 열심히 찾아도 없고 찾았는데 언락이안돼요
1688,Tae-Hyoung Koh,16/05/2019,3, 쓸만해요
8,Louis E.S Ryu,16/05/2019,4," 9호선 급행 탈때마다 애용합니다. 늦잠자거나 해서 빨리 회사 가야할 때 급행 타고 내려서는 킥고잉 타고 이동하는데요, 덕분에 정말 편하고 빨리 이동하게 되는것 같습니다. 하지만 2호선 역 근처에는 킥보드들이 많지만 9호선에는 2호선만큼 잘 없어서...그부분이 정말 아쉽습니다. 1~2대 밖에 없어서 누가 탈지 몰라서 눈치게임하는 적도 있었고요. 이 부분은 점차적으로 사업이 확대되면 해소되리라 생각합니다! 덕분에 출퇴근시간이 몇분이라도 줄어들어서 매우 잘 쓰고 있습니다~~"
39,Melona Ak,16/05/2019,4, 가까운거리 이동시 사용해봤는데 시간단축이 엄청나네요. 재미도있고..!! 주차를 어디나 할수있다는것이 가장 큰 장점이자 단점이에요. 그래서 엄청나게 편리한데요 가격이 만만치않다보니 가까운거리로 이동할때 이용하고 싶은데 내주변에 없으면 킥고잉 찾으러 가는 거리나 갈려고하는 거리나 비슷해지면 음~하고 포기하게 됩니당
40,EUNHAE KIM,16/05/2019,4, 다른 브랜드와 다르게 충전이 대체로 잘 되어있고 기기 자체가 엄청 무겁지 않아서 조작하기 편리합니다. 운영되는 대수도 타 브랜드에 비해 많은 것 같아요. 운행 종료시에 기기에서 바로 종료할 수 있는 기능만 추가되면 좋겠어요.
122,박준식,16/05/2019,4, 전동킥보드 처음 이용. 생각보다 빠름. 쿠폰만 잘이용하면 출근시간에 유용. 인싸가 될 수있음. 단점 지도상의 킥보드위치와 해당 킥보드와의 위치가 달라서 살짝 헤맸음. 그거말곤 굳
