,name,date,score,comment
626,Google 사용자,06/09/2018,2, 아니 제발제발 자동로그인좀 되게해주세요. 카톡 자동로그인 해놨는데 몇시간만 지나면 자동로그인이 풀려요. 좀 고쳐주셈.
1209,한승재,06/09/2018,1, 서울에 아무 대학교 골라잡고 컴공 플젝에 어플 맡겨도 이거보다 잘나옴 진심임
1046,김정모,07/09/2018,1, 미납요금 내고싶어도 서비스오류라고뜨면서 낼방법이없네요 ..
1050,도헌선,07/09/2018,1, 정말 이용하기 불편하네요!!! 특히 이용권 구입하는 부분은... 계속 이용권 이용중이라고 이용권 구입도 않되고
1125,안수환,07/09/2018,1, 임시비밀번호보내주는게 그렇게 어렵나요??? 진짜 장난하십니까? 임시비밀번호를 달라고
1101,김은실,08/09/2018,1, 업데이트좀해줘요 오류가 계속나네요
1664,너누구냐,08/09/2018,1, 예전엔티머니되었는데이번엔 안되네요.ㅠㅠ 급할때 요긴했는데 아쉽
539,SD KIM,09/09/2018,1, 따릉이 자전거 자체는 참 좋은데 따릉이앱 차~~암 못 만들었다. 한심 그 자체다. 쓸데없는 전시행정 그만들 하시고 이런거나 제대로 만드시오. 앱만드는데 개발비 30만원 쯤 들었겠다.
1029,이휴로로롤로,09/09/2018,1, 완전 뭐같이 만들어났네 대학생전공자가 만들어도 이거보다 잘만들듯 중간에서 세금 빼먹고 만든듯
1265,바홍,09/09/2018,1, 네이버지도api인증이안된다는데 왜그러는거죠
1375,김정아,09/09/2018,3, 헷갈리고 오류가 많음
832,8823 chica,10/09/2018,1, 어플좀 어떻게 해주세요...오류도 너무 많고 로그인까지 로딩도 너무 깁니다 ㅠ
976,Hanju Yong,10/09/2018,1, 정기권 구매하고 한번 사용했는데 오늘 사용하려고 앱을 켰는데 로그인이 안되고 계속 로딩중이라고만 뜨면서 앱 종료도 안돼고 어떤 메뉴도 클릭이 안돼네요 여러번 폰 다시시작해서 시도해도 똑같네요 로그인이돼야 빌리던지하지
744,DaeKeun Son,11/09/2018,1, 따릉이 정말 애용하는데 앱은 정말 서울시가 운영하는거 치고는 수준이하이며 대학생 졸업작품도 이거보단 잘 만들거 같다는 생각이 든다! 따릉이는 좋다!
958,최상빈,11/09/2018,3, 카카오 자동 로그인 설정했는데 앱 새로 킬때마다 로그인 다시해야 되서 너무 불편해요~~ 간단한건데 쫌 고쳐주세요~ 이건 넘한듯 이 좋은 서비스를 앱이 망치고 있네요
1193,Jeonghun Lee,11/09/2018,1, 따릉이 자전거는 좋은데 어플이 너무 세금낭비
237,Google 사용자,12/09/2018,1, 진짜 어플을 이따구로 만들고 잠이오세요들??진짜 어플쓰다가 암생기겠어요 와진짜 이렇게 만들기가 더어려울듯 정말 열받아 돌아버리겠네요 지도에 왜 따릉이 있는곳 표시들이 안보이는거죠?왜?ㅆ
278,Dong A,12/09/2018,1, 이게 국가에서 만든거라니 믿기지가 않음ㅋ 그냥 기존 인터넷에 있는거 그대로 연결한거고 카카오톡 자동로그인도 안되고 그냥 앱으로 20메가씩 써서 대여할바에 인터넷으로 5메가로 한번에 할거임
372,황지훈,12/09/2018,1, 아니 비밀번호 찾기는 왜 안되는건데 도대체 ;;
225,최예람,14/09/2018,1, 앱 상태 심각하네요. 잘 들어가지지도 않고 장애가 너무 자주 발생해서 필요할 때 제대로 이용할 수가 없네요. 결제한 게 아깝습니다. 누가 어플을 만드는 건지....대학생한테 과데로 내줘도 이것보단 잘 만들겠네요
212,Google 사용자,15/09/2018,1, 진짜 이런거 한번도 남긴적 없는데 너무 화나서 남깁니다. 제가 대체 왜 기껏 이용권 끊어놓고 접속이 안돼서 또 돈내고 버스를 타야하는겁니까? 계속 로딩중이고 폰을 껐다가 켜봐도 접속 절대 안되고 앱도 느려터지고 진짜 제 속이 다 터지네요^^ 제 아까운 시간과 버스비는 그쪽에서 물어주실려고 앱을 이따위로 만든건지 물어보고 싶습니다! 뭐하나제대로하는게없네요 세금이따위로쓸거면 시작조차하지마세요 제발.
231,sangsu nam,15/09/2018,2," 아침 일찍 KTX를 타러 전철역으로 이동중에 이용하려고 했는데,웹이 로딩중이라고 연결되지 않아 결국은 집에 차량으로 이동하면서 허겁지겁..겨우 기차를 타기는 했으나, 많이 당황함!"
244,Seungmin Yeon,15/09/2018,1, 진짜 뭐 같은 앱이다 진짜 관리안하냐??? 이딴 앱 만들거면 만들지를마 제발 돈 받아먹고 뭐하는거냐? 아이디 비밀번호 찾기했는데 시간이 지나도 임시 비밀번호가 안오고 메인화면에서 로그인 계속하라고 그러고 뭐하는거야???? 이해가안가네 진짜
263,이민정,15/09/2018,1, 어플은 가끔씩 켜지지도 않고..연동이 잘안되는건지 자전거는 대여도 안되고...앱켤때마다 로그인해야하고.. 서울시 이름 걸고 만든것중 최악이라고 생각
269,Momo Lim,15/09/2018,1, 훌륭한 서비스 최악의 어플. 가입하고 결제하려는데 로그인조차 정상적으로 안되서 결제하는데 너무 오래 걸림. 별 1개도 아까움.
323,SJ C,15/09/2018,1, 아이디 저장이 왜 안되는거냐? 일회사용만 하려고 했는데 왜 매월결제가 된다고 뜨냐? 개어이없다
461,Push Pull,15/09/2018,2, 왜 로딩이 안돼...
301,Hyunil Back,17/09/2018,1, 처음 써 봤는데 비밀번호가 뭔지는 알려줘야하는거 아닌가요? 정말 최악이라 다시는 안쓰려고 합니다
389,Google 사용자,17/09/2018,5, 따릉이 너무 좋아요! 감사합니다~
286,이지은,18/09/2018,5, 따릉이 좋아요~~ 집앞에 대여소도 며칠전에 생겼어요! 앞으로 더 많이 늘었으면 좋겠네요 ^^
313,김윤희,18/09/2018,1, 자전거 모양은 귀여운데 앱은 화를 불러오네요. 장애 장애에 계속된 수정 그때마다 한숨만 나오네요 ㅜㅜ
316,윤의현,18/09/2018,1," 제공하고 싶은 서비스에 비해 최악의 앱, 네이버 카톡 연동 로그인, 결제까지 툭하면 에러뜨는 인내심 테스트 앱"
354,DJ Bae,18/09/2018,1, 비밀번호 찾기를했으면 좀 보내줘라 10붕동안 다섯번넘게했는데 하 앱만드는거 대학생써도 이것보단낫다
355,박진호,18/09/2018,1, 세금으로 만들어서 그런가 굉장히 불편하네요 어쩔수없이 사용은 한다만 앱은 최악입니다
367,김권태,18/09/2018,5, 서울공공자전거 따릉이 잘 이용하고 있어요!!!
374,Google 사용자,18/09/2018,3, 앱을 통해 처리되지 않은 기능 삭제 및 대여비밀번호 보완
442,Google 사용자,18/09/2018,3, 대여가 간편해졌네요!
920,Yeonmok Kim,18/09/2018,4," 개편 이후 최악이라 평했었는데, 여름 지나고 다시 깔아보니 갓어플로 바뀌었다"
1393,박종만,18/09/2018,5, 짱
1403,Google 사용자,18/09/2018,5, 좋아요
1406,종언김,18/09/2018,5, 굳굳
255,Google 사용자,19/09/2018,1, 대여평소에 많이해서 대여법 모르는 사람 아니에요. 근데 오늘 대여안되서 고장신고전화했더니 11 42부터 점심드시나 앞전화기다리래서 안끊고 15분동안 기다리는데 결국 12시되서 점심시간됨. 밥쳐먹을생각부터하지말고 일좀하셈
349,Jungchan Lee,19/09/2018,1, 인프라는 최고인데 퇴근시간만되면 폭주해서 사용할 수가 없네 하... 카드등록해여겠다
377,Google 사용자,19/09/2018,5, 예전에는 장애가 많았는데 요즘은 편해졌네요
411,ㅇㅇㅇㅇ,19/09/2018,5, 저는 잘 이용하고 있어요
438,Google 사용자,19/09/2018,5, 개편후에너무좋아졌어요
446,사쿠라이마루꼬,19/09/2018,1, 이전 앱이 낫습니다
451,HongSeok Ha,19/09/2018,1, 앱 다운되기 일쑤고 너무 불편
248,구기성스튜디오kksstudio,20/09/2018,1," 카셰어링보다 못한 최악의 시스템. 이걸로는 절대 공유 경제, 스마트 모빌리티 시대 못 엽니다. 이용에 대한 접근성부터 다시 체크 하셔야 돼요."
243,Jaesang Han,21/09/2018,2, 따릉이는 좋지만 앱은 아쉽네요. 지도 로딩 오래 걸리는게 제일 불편합니다.. 첫 페이지에서 지도를 빼고 그냥 텍스트 검색으로 볼 수 있게 해줬으면 좋겠어요.
468,Google 사용자,22/09/2018,1, 최악의 앱....
198,행,24/09/2018,1, 앱이진짜 스레기다 앱개발좀요.. 제발.. 한번켤려면 10분넘게걸리고 어쩔때는 그냥 안켜짐.. 배터리다잡아먹고 gps가 꼭 필요한 기능도아닌데 안켠다는데 왜 자꾸 알림창뜨는지 모르겠고요;;;; 진짜 짜증납니다 결제도 자꾸튕기고 결제보완좀요.. 따릉이 위치는 얼마나 잘 안나오는지 따로 지도앱에 검색합니다
224,임동혁,24/09/2018,1, 솔직히 앱이 너무 느리고 버그도많습니다. 딱 2011년 어플같아요. 어느 외주업체에 맡긴지 모르겠지만 재대로된 곳에 다시 맡겨서 만들었음 좋겠네요.
379,좌우명,24/09/2018,1, 2016년이후에는 업데이트 안하나요?
444,임채복,24/09/2018,1, 어플이 열리지가 않네
1700,Google 사용자,24/09/2018,5, 응아니야응아니야
287,한기욱,25/09/2018,2, 처음 시작할때 제발 부탁이니까 gps 메세지 좀 꺼줘요 아 제발 부탁입니다 제발!!! 제발요!!!!!
327,장지호,25/09/2018,1, 제발 비밀번호 찾기할때 임시비밀번호좀 빨리좀 보내주세요. 무슨 10분이걸려 ....
197,Jinki Bang,26/09/2018,1, 이 좋은 제도를 두고 이렇게 쓰레기같은 어플로 썩히는게 이해가 안가네요. 자전거에 얼마나 돈을 투자하셨는지 모르겠지만 투자지원비에서 어플에 할당된 금액만 누가 빼돌려 먹은것처럼 쓰레기같은 어플이어서 정말 좋은 제도임에도 불구하고 따릉이 사용을 다시한번 생각해보게 만듭니다. 정말 하나부터 열까지 다 엉망으로 만든 어플이어서 어느 한구석을 콕 집어 이야기하기도 어렵네요. 반박시 박원순시장
262,김해주,26/09/2018,1," 반납시간 지나서, 대여소 위치 확인하려고 켰는데 로딩중에서 멈췄어요. 앱이 그냥 조악해요. 차라리 예전 버전으로 냅두지 뭐한다고 업뎃을 했대요.."
289,강민서,26/09/2018,2, 따릉이 시스템 자체는 좋은데 앱 자체의 퀄리티가 너무 별로임...랙도 많고 결제 과정 자체가 스무스하게 넘어갈때가 많이없음(단체권 구매할때)ㅠㅠ
299,care x,26/09/2018,1, 바퀴 고무가 바퀴에 감겨서 페달 안돌아가서 덕분에 추가요금 냇구요 한강자전거 이용하지마세요 하자 엄청 많구요 소요가 많은 곳은 좀 관리를 하세요 짜증나니까
343,Inkyu Oh,26/09/2018,1, 앱이 화면을 다 안차지하고 위쪽에만 보여요. 아래쪽은 까만색으로 채워져서 보이네요
439,김태호,26/09/2018,1, 로딩만 계속떠요 ㅗ
1407,최최영빈,26/09/2018,5, 좋아요
361,reus marco,27/09/2018,1, 자동로그인 설정해도 로그아웃되있는것만 해결좀 하세요
246,Alice Jung,29/09/2018,1," 비밀번호찾는데 랜딩페이지가 회원가입페이지고 또 회원가입되어있다는메시지는 뭐니, 그니까 비번찾는거잖아요..회원정보찾기힘들면 비회원구매를 편하게해놓던지"
268,조영미,29/09/2018,1, 자전거 빌리는데 데이터도 너무많이잡아먹고 자전거빌리는데만 기본 15분 이상이걸립니다 그리고 대여권 다 사서 다른데들렸다가 다시 타려하니 지도가 안떠서 결국 남자친구가 다시 단체권사서탔네요;
275,김병철,29/09/2018,1, 야이 시x 놈들이 프로그래밍 1도모르는 애들한테 세금주고 맡겨서 뭔 제대로 작동도안하고 모듈도 개같이만들어놔서 불편하기만 불편하고 결제시스템도 개같이해놔서 사용하기도 싫게해놨냐 맡긴 공무원이나 기획한놈이나 개발한놈이나 셋중에 제대로 된놈이 하나도없나보네
302,밍블리,29/09/2018,2, 제발 자동로그인좀 되게 해주세요 들어갈때마다 카카오로그인하는데 답답해죽겠네요 로그인유지눌러도 노답..
326,배강휘,29/09/2018,5, 사용법이 생각보다 어렵지않고 남녀노소 누구나 사용할수 있어 좋은시간이었습니다
336,###,29/09/2018,1, 시스템의 좋은점을 앱의기능이 전부 상쇄시킵니다 제대로된 프로그래머써서 앱좀 만드세요 컴공과 1학년도 이렇게는 안만들겠다
382,23 2,29/09/2018,1, 정말정말 쓰레기 어플이네요 중학생이 이거보다 어플 잘만들것같아요
416,Jongdae Kang,29/09/2018,1, 최악 최저 이딴걸로 돈벌 생각하니 소름
448,Mr BERRY,29/09/2018,1, 앱에 렉이 어마어마..
395,Google 사용자,30/09/2018,1, 자전거가 너무 없어요ㅡ
329,박소연,01/10/2018,1, 대전에서 타슈이용하다가 따릉이 이용해봤는데 최악.. 너무불편함 어플 오류도 많고. 어플때문에 시간 오지게걸림
424,우리 토비했어요,01/10/2018,1, 안좋아요 어플 최악 더이상 평가할 말이 없네요
284,신민수,02/10/2018,1, 이거 회원가입할때 인증번호를 요청하는데 인증번호가안오네요;;; 12번이상은 시도했는데 올생각을 안해요
315,박하정,02/10/2018,1, 따릉이 이용하려고 앱 설치했는데 회원가입에서 인증번호가 몇분째 안오고 다시 시도 계속 해도 같은 현상이 반복되서 결국 사용못함 ㅠ
190,Google 사용자,03/10/2018,1," 살다살다 이런 쓰레기 같은 앱은 처음봅니다. 세금으로 만들어진 앱일텐데 중학생이 만든앱 보다 못하면 어쩌자는 건지 잘 모르겠습니다. 지도,앱의 렉, 접근성, 용이성 등, 각종 다양한 부정적인 면을 모두갖춘 앱입니다. 다시 한번 이앱의 개발자와 운영진, 관리자 등에대해 고찰과 성찰 부탁드립니다. 정말 대한민국 서울 시민으로써 세금이 아깝습니다. 돈을 받아 쳐!!!!!!!드셨으면 그에대해 돈 값을 하는 것은 당연하거니와 그렇지 못하면 그에대한 공무원 등은 질책을 물어야 하는 것은 당연한 겁니다. 기업에서는 성과를 못내거나 이러한 결과물...전체 리뷰살다살다 이런 쓰레기 같은 앱은 처음봅니다. 세금으로 만들어진 앱일텐데 중학생이 만든앱 보다 못하면 어쩌자는 건지 잘 모르겠습니다. 지도,앱의 렉, 접근성, 용이성 등, 각종 다양한 부정적인 면을 모두갖춘 앱입니다. 다시 한번 이앱의 개발자와 운영진, 관리자 등에대해 고찰과 성찰 부탁드립니다. 정말 대한민국 서울 시민으로써 세금이 아깝습니다. 돈을 받아 쳐!!!!!!!드셨으면 그에대해 돈 값을 하는 것은 당연하거니와 그렇지 못하면 그에대한 공무원 등은 질책을 물어야 하는 것은 당연한 겁니다. 기업에서는 성과를 못내거나 이러한 결과물을 제출 하였을 때엔 그에 대한 합당한 질책이 있습니다. 왜 국민들이 공무원은 철밥통이라 하는지 아시는지 모르겠습니다. 제발 아시고 이앱을 개선 해줬으면 좋겠습니다"
