,user_name,date,rating,thumbs_up,review_text
971,윤혜선,2018년 7월 2일,1,0,"주변 대여소 찾는게.너무너무너무 불편하네요 앱 업데이트된후에 안되는건지 느린건지 검색도 불편하고 답답하네요 이거쓸라고 또 다른앱을 
깔아야하고 이렇게 이상하게 변경하면서 세금낭비하지말고 기획부터 제대로해서 앱좀 제대로 만들엇으면 좋겟네여"
972,Jjung Emily,2018년 7월 1일,1,11,"차라리 업데이트 전이 낫네요. 현위치가 아닌 곳을 검색하려해도 지도가 먹통되다 현위치로 리셋되고,지도확대도 안되고, 당장 쓸수가 없네요 
이건 화려해지기만 했지 전혀 쓸모가 없습니다. 즐겨찾는 동네가 아닌 지금은 당장 대여소 위치를 찾을 수가 없어요"
973,Google 사용자,2018년 7월 1일,4,0,"업데이트 후 대여소 물방울이 안 떠서 삭제하고 다시 설치하니 뜹니다. 그냥 인터넷 브라우저로 접속해도 앱과 유사하게 이용할 수 있는 
듯합니다. 어플 실행 시마다 뜨는 GPS 켜기를 묻는 팝업창이 나오지 않도록 설정할 수 있으면 좋겠어요. GPS를 사용하지 않아서요. 
그리고 지도를 축소해서 물방울이 점으로 변했을 때, 위치가 지도에서 어긋나는 현상이 있습니다."
974,Bo Lee,2018년 7월 1일,1,0,"앱 진짜 최악이네요. 전에도 느려서 답답했는데 바뀌고 나니 답답한 정도가 아니라 속터져서 쓸 수 가 없을 정도입니다. 요새 좋은 어플이 
얼마나 많은데 어떻게 돈 들여서 이렇게 만들어 놨는지... 이거 만든 사람은 만들고 돈 받았으면 진짜 양심 없는 겁니다. 제발 
바꿔주세요. 대여하는데 1시간씩 걸려서 많이 이용 못하게 하려는 빅픽쳐가 아닌이상 이건 진짜 말도 안되는 수준이에요.."
975,kihyun kim,2018년 6월 30일,3,0,"이게 뭡니까. 발로 만들었나요. 아예 능럭 안되면 고치지를 말던가. 공공앱이라고 아무렇게나 만들어도 된다고 생각하셨다면 큰 오산입니다. 
저 돈 내고 이용하는 시민이거든요"
976,highEclass healer,2018년 6월 30일,1,0,패치 왜했냐 안되잖아
977,Google 사용자,2018년 6월 30일,1,0,내 위치 찾기만 되고 자전거 대여소는 안보여주면 어쩌자는건지 너무 느리고 이걸로 보느니 대여소 갔다오는게 빠를듯
978,Mia Lee,2018년 6월 29일,1,1,이런 쓰레기같은
979,Google 사용자,2018년 6월 29일,1,1,아니 업데이트되고 작동이 하나도안되는데요? 장난하나
980,Brightsee Willow,2018년 6월 29일,1,1,지금까지 잘쓰고있는걸 왜 거지같이 패치해서 지도는 뜨지도않게만들고 하여간정부에서 만든거는하나같이...
981,백승권,2018년 6월 29일,1,1,"고등학생들이 어플 만드는거 한 달 배우고 만들어도 이것보단 잘 만들겠다. 생각이란 걸 좀 하고 만들자. 이게 지금 사람이 쓰라고 만든 
어플이냐?"
982,최성용,2018년 6월 29일,1,0,하..갤럭시s8엣지 사용자구요..지도 좀 개선해주세요. 어디에 몇개 자전거 있는지 검색 자체가 불가능합니다.
983,Jong Lee,2018년 6월 29일,1,0,바뀐거 최악임 다시 전버전 쓰고 싶다
984,JY Kim,2018년 6월 29일,1,1,느려터지고 잘 되지도않음 지도에 내위치로 가기도 없고 공무원스러운 쓰레기앱
985,Google 사용자,2018년 6월 29일,1,0,업데이트 된 후로 문제가 더 많아요. 예전버젼으로 되돌려주세요.
986,통체우,2018년 6월 28일,2,58,"따릉이는 좋은데 앱을 참 못만드네요. 느리고 장애나고.. 여러번 고치는것보다 한번 할때 제대로 하는게 낫지 않나요? 테스트 시간과 ux 
디자인에 좀더 투자했다면 좋았을것 같습니다. 타려고 자전거 앞에 서있는데 장애나서 낑낑대다 지하철탄게 한두번이 아니예요."
987,Google 사용자,2018년 6월 27일,1,0,업데이트 그지 같이 해놨네 어케 빌리는겨
988,양평고구마,2018년 6월 27일,1,1,롤백하자 대여가 안된다
989,안근,2018년 6월 27일,1,0,인증번호가 안오고 앱도 엉망이네요
990,이루비,2018년 6월 27일,1,0,"업뎃 후 지도, 검색 다 먹통인 분들 삭제 후 재설치해보세여 저는 그렇게 하니까 잘되긴 하네요 일단. 잘 쓰던 거 갑자기 업뎃하더니 
거지 같아져서 겁나 짜증났었는데"
991,렌지잼오,2018년 6월 27일,2,0,업데이트이후 지도에서 검색이안됩니다 빠른해결 ㅂ탁드려요
992,김태현,2018년 6월 27일,1,0,업데를 안하고 쓰레기를 만들어놨네
993,배두렁,2018년 6월 27일,1,0,개편이후에 어플을 켜니 로딩만 무한 반복중이네요
994,Myungjin Choi,2018년 6월 27일,1,0,어떻게 이렇게 엉망인 앱을 만들 수 있는지 심히 놀랍다.
995,Google 사용자,2018년 6월 27일,1,0,"업데이트한 이후로 지도에서 대여소가 아무리해도 안나와요.... 진짜 대여소를 알아야 대여를 하죠. 이거 만든 사람은 그정도 생각도 
못하나요?"
996,Nami Kwon,2018년 6월 27일,1,1,"업데이트 하고 나서 정류소 검색이랑 qr코드 검색도 안되고 지도에 물방울표시인지 뭔지 그것도 안떠서 자전거를 빌릴 방법이 없네요 제발 
오류좀...;;;"
997,t a,2018년 6월 27일,1,0,업뎃이후로 켜면 로딩만계속되서 아예 쓰지를 못하는 쓰레기앱. 계속 이딴식으로 굴릴거면 정기권 끊던거 그만해도 될듯.
998,노현아,2018년 6월 27일,1,0,와...이제 티머니까지 없앴네? 티머니로 이용하던 사람들 닭쫓던 개신세 만드네?
999,Ji Su Lee,2018년 6월 27일,5,36,"따릉이 초기부터 이용했습니다. 솔직히 앱 어데이트 전에는 결제하는 것도 오래 걸리고 따릉이 대여소 위치 보여주는 지도도 매번 랙 걸려서 
반납 위치 찾는게 어려웠는데 업데이트 된 후 앱도 빨라지고 사용하기 쉬워졌네요. 이제 후불 교통카드도 등록가능하고 정기권 가격도 
합리적으로 바뀌어서 마음에 듭니다. 잘쓰고 있습니다."
1000,Pil-grim Kim,2018년 6월 27일,1,0,머지? 왜안되냐더운데.
1001,Google 사용자,2018년 6월 27일,1,0,"자전거 빌리닌까 뒷타이어 바람나가있어서 타다가 넘어져서 무릎 피멍듬 하 이거 진단서 끊어서 신고해야하나 하다가 이거 관리하시는분들도 
힘들겠지 반납하고 다시렌탈 이번에 체인이 나가있음 제대로좀 자전거 관리해주세요"
1002,정지선,2018년 6월 27일,1,16,"태어나서 리뷰 처음 씁니다. 그만큼 너무 화가 나서 씁니다. 업데이트 이후로 최악이 되버린 따릉이. 속도 느려 지도 검색도 안돼.. 
어플로 거치소 찾다 찾다 못찾아 결국 지나가는 사람한테 물아봤습니다. 최악의 업뎃. 이전으로 돌려 놓길 간절히 바랍니다"
1003,Google 사용자,2018년 6월 27일,1,0,"앱 리뷰 처음씁니다. 업데이트이후 자전거를 빌릴 수가 없어요. 두 달 동안 잘 썼는데.... 무슨 이런 업데이트가 있나.... 별 
1개도 아까워요... 다시 도로 돌려놓아요"
1004,제이J,2018년 6월 27일,1,0,메인 화면 이동할 때마다 GPS 위치설정하라는 창 뜹니다. 매번 닫음 누르는데 번거로워요. 설정같은데서 끄게 할 수는 없나요
1005,우대현,2018년 6월 27일,1,1,앱 업데이트 되고 대여를 못하고있습니다 이에 10일간 연장해주세요
1006,Cookie Song,2018년 6월 26일,1,0,이거 쓰라고 만들어 놓은거 아니죠? 하마터면 오해할뻔 했네요. 놀라울 정도로 쓸 수가 없어요.
1007,쿠키,2018년 6월 26일,1,0,최악의 앱. 이걸 돈 주고 서울시가 개발한 건가
1008,Google 사용자,2018년 6월 26일,1,8,"진짜 업데이트하고 개구려짐 최악. 지도는 왜 있는거임. 실시간 현황도 안뜨는데. 정류장즐겨찾기는 어떻게하는거죠? 앱은 무용지물 정류장 
가기전까지 자전거 몇대있는지 확인 불가능"
1009,damncloud,2018년 6월 26일,1,0,"대문부터 데이터 잡아먹는 지도를 걸어놔서 데이터 낭비가 극심합니다. 돈 아끼겠다고 따릉이를 타고 다니는데 데이터 값이 더 나가게 
생겼슴다."
1010,Google 사용자,2018년 6월 26일,1,0,서울시 공무원들은 이 앱을 실제 사용해보기는 하나요? 사용해봤는데 이대로 놔두는거면 일안하는건데?
1011,Claire Kim,2018년 6월 25일,2,0,"저는 이전 버전 앱 사용하면서 이미 네이버로 회원가입된 상태인데 이번에 업뎃하면서 앱 삭제하고 다시 깔았습니다. 근데 네이버로그인을 
누르면 회원가입 절차로 넘어가요. 다시 절차 다 밟고 카카오로 로그인할랬더니 아무리해도 로그인이 안 되구요. 꼭 해결해주세요;;"
1012,Wonpyo Kim,2018년 6월 25일,1,0,지도에 물방울 표시도 안 나오고 지도 줌 하는 순간 먹통입니다. 모바일 들어가니 바로 되더군요. 할 말이 없습니다...
1013,박채형,2018년 6월 25일,1,1,"업데이트 하면서 최적화는 안되고 더 빌리기 어려워지면 뭐하자는건지...지도로 빌리기는 안된다고 보는게 속편하고 그나마 QR로 해야되고 
원하는 장소 주변 대여소 위치 파악도 불가"
1014,Yongseok Mun,2018년 6월 25일,3,0,QA안하고 릴리즈합니까?ㅋ 이게 배포될 업데이트입니까 오류만 하루종일나는디
1015,Denny O'Brien,2018년 6월 25일,1,0,"깔자마자 리뷰하긴 첨이네요. 정말 최악의 앱을 만드셨군요! 네이버 로긴 해두고 앱 다시 켜면 인증에러! 에러 팝언 뜨면 로긴화면 여기서 
로긴안하려고 x버튼 누르면 또 인증에러 팝업! 무한 반복~~ 요요~~ OAuth처리 문제요? 그리고 로긴하려고 아디비번 넣어도 이젠 
로긴에러 와 쩌네~ 깔자마자 문제있음 새로깔라고? 팝업뜨더니.. 새로깔은 나도 이러는데, 전에 쓰던사람은 오죽할까?? 개발자들 단가좀 
잘처주고 일좀시켜~ 회사 사장은 돈아낀다 싼마이 개발자만 쓰지말고~ 이거 따릉이 회사서 만든건지 하청준건지 모르것지만, 개발자들 ...전체 리뷰"
1016,Dong sin Kim,2018년 6월 25일,1,0,이 앱을 만든 사람을 공개해야한다고 생각합니다. 세금으로 이런걸 만들다니... 누가 관련되어있나요?
1017,조성신,2018년 6월 25일,1,0,최악 쓰고싶어도 로딩시간이 너무 길어서 사용 못하고 오류도 많아서 빌리지도 못함
1018,bo bo,2018년 6월 25일,1,0,앱인데 터치가 안됨. 그냥 최악
1019,min jar park,2018년 6월 25일,1,0,이딴거 왜만드나 맨날오류야 만는것 진짜 뚝배기 깨고 싶네
1020,황지희,2018년 6월 25일,1,0,"업데이트 되고 너무 느려 자전거 빌리기가 힘듬... 즐겨찾기 해논 대여소들 다 사라지고.. 지도에 자전거 현황도 안뜨고..대여소 번호 
검색해도 나오지도 않고.. 큐알코드로 겨우겨우 타고 다님.. 제발.. 제대로 업데이트 좀.."
1021,김경민,2018년 6월 25일,1,0,"예전에하던 방식이 더나음 qr코드는 제대로 인식도 안되고 뭘 업데이트한건지 그리고 대여소 눌러도 아무것도 안뜨고 대여소 선택대여 이런건 
아예없애고 답답해죽는줄알았네"
1022,박정구,2018년 6월 25일,1,0,앱 바뀌면서 엄청 불편해졌네요. 사용 편의성에 대해서 개선이 필요합니다.
1023,네이처상선약수,2018년 6월 25일,1,0,앱 너무 느려요
1024,꼬부기,2018년 6월 25일,1,0,지도 모양으로 바뀌고 난 뒤로 빌릴 수조차 없음... 이전 버전은 잘 빌렸는데 내 이용권 어떡할거예요??
1025,이민규,2018년 6월 25일,1,0,"업데이트 이후 어플을킬때마다 기본 5분은 가만히 보고있어야지 어플이실항되내요 빠른로딩을 할수있도록 GPS 기능과 지도 모드는 선택형으로 
바꿔주셨으면 좋겠습니다"
1026,이종원,2018년 6월 25일,1,0,업뎃 이후 지도 터치도 안됨. 어제 따릉이들 앞에서 몇십분 삽질하다 승질나서 그냥 옴
1027,daelon L,2018년 6월 25일,1,0,업데이트 만든놈들 대가리박아
1028,김지영,2018년 6월 24일,1,0,"앱 업데이트한뒤로 대여를 못하고 있어요. 지도에서 물방울이 도대체 어디뜬답니까? 자주찾는 정류소고 안나오고 정류소 검색해도 암것도 
안뜨고 지도는 확대하면 그냥 멈추고 업데이트 한뒤 못빌려서 자전거타려다 급한마음에 택시타고 가고 못빌린날만큼 환불해주거나 
연장시켜주나요? 한번쯤은 QR코드로 대여했는데 오늘은 그마저도 안되더군요 정말 실망입니다. 어서 조치해주거나 예전 버던으로 돌려주세요"
1029,Takara Song,2018년 6월 24일,1,0,"바뀌고 나서 1주일넘은거 같은데 지도에 물방울이 전혀 표시되지않음. 장소를 찾을 수가 없음. 개발자와 릴리즈 담당자 테스트좀 제대로 
했으면 한다."
1030,이등곤,2018년 6월 24일,1,0,아니 무슨 지금 한시간째 대여시도중이네요 예전도 이상했지만 이제는 앱이 쓰레기가 된듯...
1031,정우현,2018년 6월 24일,1,0,자전거 빌리는데한 1시간 실화냐
1032,Google 사용자,2018년 6월 24일,2,0,뭔 결과메시지는 뭐죠? 이거 빨리 고쳐주세요!
1033,Google 사용자,2018년 6월 24일,1,0,제발 제대로좀 만들어주세요.. 업데이트 이후로는 다시 안빌려지네요.
1034,라푼타,2018년 6월 24일,1,0,업데이트하고 진짜 후져졌어요.... 불편해짐
1035,MW L,2018년 6월 24일,1,0,이번에 업데이트하고 똥됬네
1036,문명주,2018년 6월 24일,1,0,"서울시는 앱제작 업체 선정을 어떤기준으로 한건지. 당췌 이딴걸 앱이라고 오류투성이, 참 세금이 아깝구나 ㅠ 무능한 공무원, 무능한 
앱개발자. 이거 감사가 필요해 보임."
1037,김경현,2018년 6월 24일,1,0,아무리 시스템을 좋게 만들면 뭐하나요. 자전거를 탈수가 없게 만들어놨네. 실행이 안되요 실행이..
1038,민서김,2018년 6월 24일,4,0,대여중 가까운 따릉이 정거장 찾으려고 앱켰는데 30분째 작동 안되네요.
1039,Nicolas Ahn,2018년 6월 24일,1,1,빌릴수가 없게 만들어버렸네요 ㅋㅋ 어처구니가 없다. 보니까 리뷰들 전부다 참고도 안하는 것 같네요. 웃기다 웃겨.
1040,Jae Heon Seok,2018년 6월 24일,1,1,"sns연동 로그인 계속 오류 뜬다고 나오네요. 앱도 버벅거리고 최악임. 따릉이 취지는 좋으나 어플에 신경써야 할 부분이 한두가지가 
아닌듯."
1041,SANGHOON Jung,2018년 6월 24일,1,1,예전엔 편하고 빨랐는데 근처 따릉이 정류장이 전혀안뜸 최신폰에 데이터무제한인데 다른앱 다잘되는데 처음임. 개선빨리부탁
1042,조재진,2018년 6월 24일,1,9,"개같은 업데이트후 지도검색으로 빌리려는 생각은 꿈도 못꿉니다. 하여 검색으로 빌리려니 망할 지도로만 검색이되네요? QR인가 뭔가로 
빌리려니까 이놈은 인식도 잘안됩니다. 제발 서울의 자랑인 따릉이앱좀 롤백을 하던 문제점을 고치던 해주십쇼"
1043,Jayoun Shin,2018년 6월 24일,1,1,이럴거면 업뎃왜하나요 전버젼이 훨씬ㅇ나음!
